SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
13,youngerAgeGroup,A,2,8,22.392
13,youngerAgeGroup,A,2,9,6.464
13,youngerAgeGroup,A,2,10,6.594
13,youngerAgeGroup,A,3,1,-1.131
13,youngerAgeGroup,A,3,2,-0.594
13,youngerAgeGroup,A,3,3,-3.169
13,youngerAgeGroup,A,3,4,-1.443
13,youngerAgeGroup,A,3,5,-6.62
13,youngerAgeGroup,A,3,6,10.404
13,youngerAgeGroup,A,3,7,-10.828
13,youngerAgeGroup,A,3,8,-2.961
13,youngerAgeGroup,A,3,9,9.746
13,youngerAgeGroup,A,3,10,-5.496
13,youngerAgeGroup,A,4,1,8.541
13,youngerAgeGroup,A,4,2,0.673
13,youngerAgeGroup,A,4,3,17.371
13,youngerAgeGroup,A,4,4,17.096
13,youngerAgeGroup,A,4,5,11.218
13,youngerAgeGroup,A,4,6,5.246
13,youngerAgeGroup,A,4,7,21.855
13,youngerAgeGroup,A,4,8,27.931
13,youngerAgeGroup,A,4,9,25.561
13,youngerAgeGroup,A,4,10,28.09
13,youngerAgeGroup,A,5,1,12.659
13,youngerAgeGroup,A,5,2,14.973
13,youngerAgeGroup,A,5,3,3.475
13,youngerAgeGroup,A,5,4,1.958
13,youngerAgeGroup,A,5,5,4.51
13,youngerAgeGroup,A,5,6,16.968
13,youngerAgeGroup,A,5,7,19.372
13,youngerAgeGroup,A,5,8,18.177
13,youngerAgeGroup,A,5,9,15.344
13,youngerAgeGroup,A,5,10,21.38
14,youngerAgeGroup,B,1,1,-29.354
14,youngerAgeGroup,B,1,2,-23.799
14,youngerAgeGroup,B,1,3,-23.478
14,youngerAgeGroup,B,1,4,-12.221
14,youngerAgeGroup,B,1,5,-12.691
14,youngerAgeGroup,B,1,6,-10.493
14,youngerAgeGroup,B,1,7,4.636
14,youngerAgeGroup,B,1,8,-19.723
14,youngerAgeGroup,B,1,9,-9.817
14,youngerAgeGroup,B,1,10,-9.485
14,youngerAgeGroup,B,2,1,-2.43
14,youngerAgeGroup,B,2,2,1.715
14,youngerAgeGroup,B,2,3,-5.539
14,youngerAgeGroup,B,2,4,-2.058
14,youngerAgeGroup,B,2,5,-5.023
14,youngerAgeGroup,B,2,6,-6.828
14,youngerAgeGroup,B,2,7,-6.133
14,youngerAgeGroup,B,2,8,-2.476
14,youngerAgeGroup,B,2,9,4.74
14,youngerAgeGroup,B,2,10,4.441
14,youngerAgeGroup,B,3,1,-5.922
14,youngerAgeGroup,B,3,2,-4.391
14,youngerAgeGroup,B,3,3,-3.752
14,youngerAgeGroup,B,3,4,1.643
14,youngerAgeGroup,B,3,5,6.905
14,youngerAgeGroup,B,3,6,-6.036
14,youngerAgeGroup,B,3,7,15.382
14,youngerAgeGroup,B,3,8,9.531
14,youngerAgeGroup,B,3,9,2.78
14,youngerAgeGroup,B,3,10,8.319
14,youngerAgeGroup,B,4,1,1.866
14,youngerAgeGroup,B,4,2,11.925
14,youngerAgeGroup,B,4,3,3.216
14,youngerAgeGroup,B,4,4,9.849
14,youngerAgeGroup,B,4,5,3.317
14,youngerAgeGroup,B,4,6,27.747
14,youngerAgeGroup,B,4,7,24.35
14,youngerAgeGroup,B,4,8,33.565
14,youngerAgeGroup,B,4,9,24.019
14,youngerAgeGroup,B,4,10,11.933
14,youngerAgeGroup,B,5,1,1.765
14,youngerAgeGroup,B,5,2,0.057
14,youngerAgeGroup,B,5,3,-2.757
14,youngerAgeGroup,B,5,4,18.293
14,youngerAgeGroup,B,5,5,11.879
14,youngerAgeGroup,B,5,6,2.965
14,youngerAgeGroup,B,5,7,-3.639
14,youngerAgeGroup,B,5,8,8.572
14,youngerAgeGroup,B,5,9,11.836
14,youngerAgeGroup,B,5,10,11.692
14,youngerAgeGroup,A,1,1,-12.408
14,youngerAgeGroup,A,1,2,-9.94
14,youngerAgeGroup,A,1,3,-6.42
14,youngerAgeGroup,A,1,4,-10.615
14,youngerAgeGroup,A,1,5,-17.216
14,youngerAgeGroup,A,1,6,-8.9
14,youngerAgeGroup,A,1,7,-8.449
14,youngerAgeGroup,A,1,8,-11.891
14,youngerAgeGroup,A,1,9,-5.33
14,youngerAgeGroup,A,1,10,-6.917
14,youngerAgeGroup,A,2,1,-9.684
14,youngerAgeGroup,A,2,2,-1.723
14,youngerAgeGroup,A,2,3,-10.247
14,youngerAgeGroup,A,2,4,5.879
14,youngerAgeGroup,A,2,5,-5.057
14,youngerAgeGroup,A,2,6,-22.409
14,youngerAgeGroup,A,2,7,-10.039
14,youngerAgeGroup,A,2,8,0.055
14,youngerAgeGroup,A,2,9,11.393
14,youngerAgeGroup,A,2,10,2.237
14,youngerAgeGroup,A,3,1,-13.172
14,youngerAgeGroup,A,3,2,-9.454
14,youngerAgeGroup,A,3,3,-1.621
14,youngerAgeGroup,A,3,4,4.942
14,youngerAgeGroup,A,3,5,-5.926
14,youngerAgeGroup,A,3,6,-2.397
14,youngerAgeGroup,A,3,7,-5.368
14,youngerAgeGroup,A,3,8,-1.653
14,youngerAgeGroup,A,3,9,8.896
14,youngerAgeGroup,A,3,10,7.529
14,youngerAgeGroup,A,4,1,1.647
14,youngerAgeGroup,A,4,2,10.945
14,youngerAgeGroup,A,4,3,-7.679
14,youngerAgeGroup,A,4,4,0.422
14,youngerAgeGroup,A,4,5,12.666
14,youngerAgeGroup,A,4,6,23.098
14,youngerAgeGroup,A,4,7,38.435
14,youngerAgeGroup,A,4,8,15.12
14,youngerAgeGroup,A,4,9,16.047
14,youngerAgeGroup,A,4,10,18.382
14,youngerAgeGroup,A,5,1,-9.321
14,youngerAgeGroup,A,5,2,-1.694
14,youngerAgeGroup,A,5,3,-8.373
14,youngerAgeGroup,A,5,4,-6.752
14,youngerAgeGroup,A,5,5,-8.448
14,youngerAgeGroup,A,5,6,14.427
14,youngerAgeGroup,A,5,7,10.488
14,youngerAgeGroup,A,5,8,21.233
14,youngerAgeGroup,A,5,9,4.721
14,youngerAgeGroup,A,5,10,15.619
15,youngerAgeGroup,B,1,1,-2.651
15,youngerAgeGroup,B,1,2,-7.347
15,youngerAgeGroup,B,1,3,-6.538
15,youngerAgeGroup,B,1,4,-3.337
15,youngerAgeGroup,B,1,5,-3.405
15,youngerAgeGroup,B,1,6,5.305
15,youngerAgeGroup,B,1,7,6.596
15,youngerAgeGroup,B,1,8,8.377
15,youngerAgeGroup,B,1,9,3.65
15,youngerAgeGroup,B,1,10,7.96
15,youngerAgeGroup,B,2,1,17.267
15,youngerAgeGroup,B,2,2,10.719
15,youngerAgeGroup,B,2,3,11.427
15,youngerAgeGroup,B,2,4,24.571
15,youngerAgeGroup,B,2,5,0.715
15,youngerAgeGroup,B,2,6,9.507
15,youngerAgeGroup,B,2,7,18.729
15,youngerAgeGroup,B,2,8,23.344
15,youngerAgeGroup,B,2,9,14.236
15,youngerAgeGroup,B,2,10,18.415
15,youngerAgeGroup,B,3,1,-6.29
15,youngerAgeGroup,B,3,2,5.281
15,youngerAgeGroup,B,3,3,-4.123
15,youngerAgeGroup,B,3,4,-3.412
15,youngerAgeGroup,B,3,5,20.36
15,youngerAgeGroup,B,3,6,7.756
15,youngerAgeGroup,B,3,7,3.764
15,youngerAgeGroup,B,3,8,24.592
15,youngerAgeGroup,B,3,9,18.092
15,youngerAgeGroup,B,3,10,19.653
15,youngerAgeGroup,B,4,1,22.182
15,youngerAgeGroup,B,4,2,0.207
15,youngerAgeGroup,B,4,3,18.142
15,youngerAgeGroup,B,4,4,31.236
15,youngerAgeGroup,B,4,5,17.01
15,youngerAgeGroup,B,4,6,26.221
15,youngerAgeGroup,B,4,7,30.02
15,youngerAgeGroup,B,4,8,38.426
15,youngerAgeGroup,B,4,9,29.999
15,youngerAgeGroup,B,4,10,31.548
15,youngerAgeGroup,B,5,1,19.293
15,youngerAgeGroup,B,5,2,21.808
15,youngerAgeGroup,B,5,3,22.695
15,youngerAgeGroup,B,5,4,26.602
15,youngerAgeGroup,B,5,5,28.44
15,youngerAgeGroup,B,5,6,22.078
15,youngerAgeGroup,B,5,7,23.744
15,youngerAgeGroup,B,5,8,19.746
15,youngerAgeGroup,B,5,9,3.435
15,youngerAgeGroup,B,5,10,29.692
15,youngerAgeGroup,A,1,1,-15.951
15,youngerAgeGroup,A,1,2,-9.352
15,youngerAgeGroup,A,1,3,2.998
15,youngerAgeGroup,A,1,4,-10.498
15,youngerAgeGroup,A,1,5,7.544
15,youngerAgeGroup,A,1,6,-9.733
15,youngerAgeGroup,A,1,7,6.139
15,youngerAgeGroup,A,1,8,7.406
15,youngerAgeGroup,A,1,9,13.259
15,youngerAgeGroup,A,1,10,14.923
15,youngerAgeGroup,A,2,1,14.02
15,youngerAgeGroup,A,2,2,5.766
15,youngerAgeGroup,A,2,3,11.59
15,youngerAgeGroup,A,2,4,16.466
15,youngerAgeGroup,A,2,5,12.313
15,youngerAgeGroup,A,2,6,23.611
15,youngerAgeGroup,A,2,7,23.683
15,youngerAgeGroup,A,2,8,18.698
15,youngerAgeGroup,A,2,9,11.925
15,youngerAgeGroup,A,2,10,26.894
15,youngerAgeGroup,A,3,1,-2.931
15,youngerAgeGroup,A,3,2,12.637
15,youngerAgeGroup,A,3,3,0.549
15,youngerAgeGroup,A,3,4,13.425
15,youngerAgeGroup,A,3,5,16.754
15,youngerAgeGroup,A,3,6,8.029
15,youngerAgeGroup,A,3,7,16.247
15,youngerAgeGroup,A,3,8,5.817
15,youngerAgeGroup,A,3,9,13.726
15,youngerAgeGroup,A,3,10,16.113
15,youngerAgeGroup,A,4,1,18.734
15,youngerAgeGroup,A,4,2,33.868
15,youngerAgeGroup,A,4,3,20.356
15,youngerAgeGroup,A,4,4,33.546
15,youngerAgeGroup,A,4,5,23.538
15,youngerAgeGroup,A,4,6,32.764
15,youngerAgeGroup,A,4,7,25.552
15,youngerAgeGroup,A,4,8,37.283
15,youngerAgeGroup,A,4,9,19.156
15,youngerAgeGroup,A,4,10,33.693
15,youngerAgeGroup,A,5,1,17.15
15,youngerAgeGroup,A,5,2,10.846
15,youngerAgeGroup,A,5,3,16.476
15,youngerAgeGroup,A,5,4,-0.488
15,youngerAgeGroup,A,5,5,28.43
15,youngerAgeGroup,A,5,6,20.789
15,youngerAgeGroup,A,5,7,27.182
15,youngerAgeGroup,A,5,8,27.511
15,youngerAgeGroup,A,5,9,25.022
15,youngerAgeGroup,A,5,10,33.358
16,olderAgeGroup,B,1,1,-21.05
16,olderAgeGroup,B,1,2,-26.424
16,olderAgeGroup,B,1,3,-15.001
16,olderAgeGroup,B,1,4,-17.173
16,olderAgeGroup,B,1,5,-20.515
16,olderAgeGroup,B,1,6,3.611
16,olderAgeGroup,B,1,7,-20.213
16,olderAgeGroup,B,1,8,-11.335
16,olderAgeGroup,B,1,9,-8.469
16,olderAgeGroup,B,1,10,-4.837
16,olderAgeGroup,B,2,1,-7.13
16,olderAgeGroup,B,2,2,-0.602
16,olderAgeGroup,B,2,3,2.041
16,olderAgeGroup,B,2,4,-4.104
16,olderAgeGroup,B,2,5,-11.219
16,olderAgeGroup,B,2,6,-6.927
16,olderAgeGroup,B,2,7,1.435
16,olderAgeGroup,B,2,8,4.923
16,olderAgeGroup,B,2,9,1.655
16,olderAgeGroup,B,2,10,-7.192
16,olderAgeGroup,B,3,1,-14.688
16,olderAgeGroup,B,3,2,-9.825
16,olderAgeGroup,B,3,3,-18.913
16,olderAgeGroup,B,3,4,-1
16,olderAgeGroup,B,3,5,-7.541
16,olderAgeGroup,B,3,6,-7.444
16,olderAgeGroup,B,3,7,-4.812
16,olderAgeGroup,B,3,8,3.512
16,olderAgeGroup,B,3,9,-2.131
16,olderAgeGroup,B,3,10,7.239
16,olderAgeGroup,B,4,1,-7.456
16,olderAgeGroup,B,4,2,1.969
16,olderAgeGroup,B,4,3,16.453
16,olderAgeGroup,B,4,4,11.411
16,olderAgeGroup,B,4,5,2.039
16,olderAgeGroup,B,4,6,3.371
16,olderAgeGroup,B,4,7,14.692
16,olderAgeGroup,B,4,8,6.793
16,olderAgeGroup,B,4,9,16.12
16,olderAgeGroup,B,4,10,23.369
16,olderAgeGroup,B,5,1,-0.483
16,olderAgeGroup,B,5,2,3.177
16,olderAgeGroup,B,5,3,-2.738
16,olderAgeGroup,B,5,4,11.555
16,olderAgeGroup,B,5,5,-4.155
16,olderAgeGroup,B,5,6,21.412
16,olderAgeGroup,B,5,7,6.463
16,olderAgeGroup,B,5,8,1.271
16,olderAgeGroup,B,5,9,20.369
16,olderAgeGroup,B,5,10,16.244
16,olderAgeGroup,A,1,1,-11.237
16,olderAgeGroup,A,1,2,-15.712
16,olderAgeGroup,A,1,3,-8.145
16,olderAgeGroup,A,1,4,-11.966
16,olderAgeGroup,A,1,5,-30.324
16,olderAgeGroup,A,1,6,-11.472
16,olderAgeGroup,A,1,7,-6.293
16,olderAgeGroup,A,1,8,-17.325
16,olderAgeGroup,A,1,9,-5.456
16,olderAgeGroup,A,1,10,-1.101
16,olderAgeGroup,A,2,1,-3.862
16,olderAgeGroup,A,2,2,-1.363
16,olderAgeGroup,A,2,3,-2.323
16,olderAgeGroup,A,2,4,11.753
16,olderAgeGroup,A,2,5,5.691
16,olderAgeGroup,A,2,6,-6.474
16,olderAgeGroup,A,2,7,8.61
16,olderAgeGroup,A,2,8,-6.835
16,olderAgeGroup,A,2,9,6.087
16,olderAgeGroup,A,2,10,32.599
16,olderAgeGroup,A,3,1,-18.765
16,olderAgeGroup,A,3,2,-15.839
16,olderAgeGroup,A,3,3,-27.307
16,olderAgeGroup,A,3,4,8.805
16,olderAgeGroup,A,3,5,1.847
16,olderAgeGroup,A,3,6,-8.744
16,olderAgeGroup,A,3,7,-6.846
16,olderAgeGroup,A,3,8,-4.678
16,olderAgeGroup,A,3,9,11.169
16,olderAgeGroup,A,3,10,-0.513
16,olderAgeGroup,A,4,1,1.281
16,olderAgeGroup,A,4,2,7.766
16,olderAgeGroup,A,4,3,-2.289
16,olderAgeGroup,A,4,4,10.14
16,olderAgeGroup,A,4,5,18.3
16,olderAgeGroup,A,4,6,25.002
16,olderAgeGroup,A,4,7,-0.254
16,olderAgeGroup,A,4,8,11.798
16,olderAgeGroup,A,4,9,10.6
16,olderAgeGroup,A,4,10,25.858
16,olderAgeGroup,A,5,1,-1.56
16,olderAgeGroup,A,5,2,13.403
16,olderAgeGroup,A,5,3,-2.322
16,olderAgeGroup,A,5,4,17.111
16,olderAgeGroup,A,5,5,17.492
16,olderAgeGroup,A,5,6,19.837
16,olderAgeGroup,A,5,7,7.511
16,olderAgeGroup,A,5,8,11.904
16,olderAgeGroup,A,5,9,4.177
16,olderAgeGroup,A,5,10,9.157
17,olderAgeGroup,B,1,1,-37.352
17,olderAgeGroup,B,1,2,-45.241
17,olderAgeGroup,B,1,3,-37.815
17,olderAgeGroup,B,1,4,-29.53
17,olderAgeGroup,B,1,5,-34.412
17,olderAgeGroup,B,1,6,-28.602
17,olderAgeGroup,B,1,7,-25.483
17,olderAgeGroup,B,1,8,-21.66
17,olderAgeGroup,B,1,9,-25.99
17,olderAgeGroup,B,1,10,-9.028
17,olderAgeGroup,B,2,1,-11.989
17,olderAgeGroup,B,2,2,-22.764
17,olderAgeGroup,B,2,3,-20.065
17,olderAgeGroup,B,2,4,-20.805
17,olderAgeGroup,B,2,5,-5.777
17,olderAgeGroup,B,2,6,-30.511
17,olderAgeGroup,B,2,7,-25.258
17,olderAgeGroup,B,2,8,-6.278
17,olderAgeGroup,B,2,9,-23.237
17,olderAgeGroup,B,2,10,-9.162
17,olderAgeGroup,B,3,1,-35.507
17,olderAgeGroup,B,3,2,-25.727
17,olderAgeGroup,B,3,3,-19.797
17,olderAgeGroup,B,3,4,-24.437
17,olderAgeGroup,B,3,5,-14.14
17,olderAgeGroup,B,3,6,-13.951
17,olderAgeGroup,B,3,7,-21.383
17,olderAgeGroup,B,3,8,-16.767
17,olderAgeGroup,B,3,9,-28.271
17,olderAgeGroup,B,3,10,-24.046
17,olderAgeGroup,B,4,1,-7.027
17,olderAgeGroup,B,4,2,-19.932
17,olderAgeGroup,B,4,3,-19.465
17,olderAgeGroup,B,4,4,8.35
17,olderAgeGroup,B,4,5,-2.776
17,olderAgeGroup,B,4,6,-7.211
17,olderAgeGroup,B,4,7,-3.959
17,olderAgeGroup,B,4,8,-13.42
17,olderAgeGroup,B,4,9,-1.457
17,olderAgeGroup,B,4,10,7.9
17,olderAgeGroup,B,5,1,-8.149
17,olderAgeGroup,B,5,2,-16.343
17,olderAgeGroup,B,5,3,-20.828
17,olderAgeGroup,B,5,4,-10.162
17,olderAgeGroup,B,5,5,-7.603
17,olderAgeGroup,B,5,6,-18.292
17,olderAgeGroup,B,5,7,-2.603
17,olderAgeGroup,B,5,8,-3.632
17,olderAgeGroup,B,5,9,-8.507
17,olderAgeGroup,B,5,10,-0.481
17,olderAgeGroup,A,1,1,-30.777
17,olderAgeGroup,A,1,2,-51.071
17,olderAgeGroup,A,1,3,-32.777
17,olderAgeGroup,A,1,4,-28.043
17,olderAgeGroup,A,1,5,-28.72
17,olderAgeGroup,A,1,6,-26.57
17,olderAgeGroup,A,1,7,-25.581
17,olderAgeGroup,A,1,8,-16.558
17,olderAgeGroup,A,1,9,-27.02
17,olderAgeGroup,A,1,10,-17.795
17,olderAgeGroup,A,2,1,-11.44
17,olderAgeGroup,A,2,2,-17.742
17,olderAgeGroup,A,2,3,-33.482
17,olderAgeGroup,A,2,4,-25.188
17,olderAgeGroup,A,2,5,-0.669
17,olderAgeGroup,A,2,6,-20.921
17,olderAgeGroup,A,2,7,-5.534
17,olderAgeGroup,A,2,8,-7.186
17,olderAgeGroup,A,2,9,-9.969
17,olderAgeGroup,A,2,10,-3.598
17,olderAgeGroup,A,3,1,-22.764
17,olderAgeGroup,A,3,2,-25.566
17,olderAgeGroup,A,3,3,-10.6
17,olderAgeGroup,A,3,4,-22.252
17,olderAgeGroup,A,3,5,-41.538
17,olderAgeGroup,A,3,6,-15.204
17,olderAgeGroup,A,3,7,-27.277
17,olderAgeGroup,A,3,8,-22.202
17,olderAgeGroup,A,3,9,-7.705
17,olderAgeGroup,A,3,10,-3.306
17,olderAgeGroup,A,4,1,-15.425
17,olderAgeGroup,A,4,2,-19.339
17,olderAgeGroup,A,4,3,-1.749
17,olderAgeGroup,A,4,4,-6.295
17,olderAgeGroup,A,4,5,1.996
17,olderAgeGroup,A,4,6,0.881
17,olderAgeGroup,A,4,7,-7.194
17,olderAgeGroup,A,4,8,10.055
17,olderAgeGroup,A,4,9,17.979
17,olderAgeGroup,A,4,10,5.03
17,olderAgeGroup,A,5,1,1.031
17,olderAgeGroup,A,5,2,-17.787
17,olderAgeGroup,A,5,3,-5.158
17,olderAgeGroup,A,5,4,-12.553
17,olderAgeGroup,A,5,5,-1.221
17,olderAgeGroup,A,5,6,-6.405
17,olderAgeGroup,A,5,7,-21.76
17,olderAgeGroup,A,5,8,0.625
17,olderAgeGroup,A,5,9,-1.844
17,olderAgeGroup,A,5,10,-8.716
18,olderAgeGroup,B,1,1,-36.318
18,olderAgeGroup,B,1,2,-34.116
18,olderAgeGroup,B,1,3,-35.344
18,olderAgeGroup,B,1,4,-41.294
18,olderAgeGroup,B,1,5,-34.915
18,olderAgeGroup,B,1,6,-37.145
18,olderAgeGroup,B,1,7,-31.57
18,olderAgeGroup,B,1,8,-34.842
18,olderAgeGroup,B,1,9,-27.372
18,olderAgeGroup,B,1,10,-27.025
18,olderAgeGroup,B,2,1,-32.785
18,olderAgeGroup,B,2,2,-24.357
18,olderAgeGroup,B,2,3,-10.468
18,olderAgeGroup,B,2,4,-27.11
18,olderAgeGroup,B,2,5,-29.431
18,olderAgeGroup,B,2,6,-23.852
18,olderAgeGroup,B,2,7,-38.145
18,olderAgeGroup,B,2,8,-18.347
18,olderAgeGroup,B,2,9,-17.28
18,olderAgeGroup,B,2,10,-34.287
18,olderAgeGroup,B,3,1,-37.668
18,olderAgeGroup,B,3,2,-30.729
18,olderAgeGroup,B,3,3,-32.531
18,olderAgeGroup,B,3,4,-22.864
18,olderAgeGroup,B,3,5,-36.107
18,olderAgeGroup,B,3,6,-24.391
18,olderAgeGroup,B,3,7,-15.868
18,olderAgeGroup,B,3,8,-19.062
18,olderAgeGroup,B,3,9,-26.325
18,olderAgeGroup,B,3,10,-16.826
18,olderAgeGroup,B,4,1,-17.568
18,olderAgeGroup,B,4,2,-24.126
18,olderAgeGroup,B,4,3,-18.294
18,olderAgeGroup,B,4,4,-22.805
18,olderAgeGroup,B,4,5,-20.954
18,olderAgeGroup,B,4,6,-3.664
18,olderAgeGroup,B,4,7,-1.781
18,olderAgeGroup,B,4,8,-12.373
18,olderAgeGroup,B,4,9,-12.682
18,olderAgeGroup,B,4,10,-8.732
18,olderAgeGroup,B,5,1,-10.253
18,olderAgeGroup,B,5,2,-21.187
18,olderAgeGroup,B,5,3,-25.049
18,olderAgeGroup,B,5,4,-4.198
18,olderAgeGroup,B,5,5,-30.937
18,olderAgeGroup,B,5,6,-24.533
18,olderAgeGroup,B,5,7,-9.541
18,olderAgeGroup,B,5,8,-21.601
18,olderAgeGroup,B,5,9,-8.74
18,olderAgeGroup,B,5,10,-15.363
18,olderAgeGroup,A,1,1,-44.586
18,olderAgeGroup,A,1,2,-40.341
18,olderAgeGroup,A,1,3,-45.168
18,olderAgeGroup,A,1,4,-40.953
18,olderAgeGroup,A,1,5,-33.678
18,olderAgeGroup,A,1,6,-43.677
18,olderAgeGroup,A,1,7,-33.235
18,olderAgeGroup,A,1,8,-25.089
18,olderAgeGroup,A,1,9,-42.221
18,olderAgeGroup,A,1,10,-23.381
18,olderAgeGroup,A,2,1,-29.994
18,olderAgeGroup,A,2,2,-33.457
18,olderAgeGroup,A,2,3,-32.09
18,olderAgeGroup,A,2,4,-42.491
18,olderAgeGroup,A,2,5,-27.958
18,olderAgeGroup,A,2,6,-25.643
18,olderAgeGroup,A,2,7,-19.755
18,olderAgeGroup,A,2,8,-27.434
18,olderAgeGroup,A,2,9,-19.301
18,olderAgeGroup,A,2,10,-15.343
18,olderAgeGroup,A,3,1,-37.785
18,olderAgeGroup,A,3,2,-43.368
18,olderAgeGroup,A,3,3,-27.949
18,olderAgeGroup,A,3,4,-26.279
18,olderAgeGroup,A,3,5,-32.306
18,olderAgeGroup,A,3,6,-29.705
18,olderAgeGroup,A,3,7,-6.278
18,olderAgeGroup,A,3,8,-22.202
18,olderAgeGroup,A,3,9,-11.468
18,olderAgeGroup,A,3,10,-7.337
18,olderAgeGroup,A,4,1,-14.075
18,olderAgeGroup,A,4,2,-9.35
18,olderAgeGroup,A,4,3,-27.703
18,olderAgeGroup,A,4,4,-25.773
18,olderAgeGroup,A,4,5,-9.15
18,olderAgeGroup,A,4,6,-0.408
18,olderAgeGroup,A,4,7,-14.627
18,olderAgeGroup,A,4,8,-5.933
18,olderAgeGroup,A,4,9,-1.93
18,olderAgeGroup,A,4,10,-18.628
18,olderAgeGroup,A,5,1,-21.857
18,olderAgeGroup,A,5,2,-33.159
18,olderAgeGroup,A,5,3,-30.171
18,olderAgeGroup,A,5,4,-25.979
18,olderAgeGroup,A,5,5,-32.907
18,olderAgeGroup,A,5,6,-17.744
18,olderAgeGroup,A,5,7,-14.614
18,olderAgeGroup,A,5,8,-15.384
18,olderAgeGroup,A,5,9,-23.922
18,olderAgeGroup,A,5,10,-15.926
19,youngerAgeGroup,B,1,1,-19.468
19,youngerAgeGroup,B,1,2,-16.578
19,youngerAgeGroup,B,1,3,-13.886
19,youngerAgeGroup,B,1,4,-15.449
19,youngerAgeGroup,B,1,5,-15.008
19,youngerAgeGroup,B,1,6,-9.498
19,youngerAgeGroup,B,1,7,-3.329
19,youngerAgeGroup,B,1,8,3.008
19,youngerAgeGroup,B,1,9,-14.22
19,youngerAgeGroup,B,1,10,2.338
19,youngerAgeGroup,B,2,1,-6.452
19,youngerAgeGroup,B,2,2,-2.852
19,youngerAgeGroup,B,2,3,4.91
19,youngerAgeGroup,B,2,4,-10.367
19,youngerAgeGroup,B,2,5,9.686
19,youngerAgeGroup,B,2,6,2.216
19,youngerAgeGroup,B,2,7,8.416
19,youngerAgeGroup,B,2,8,4.307
19,youngerAgeGroup,B,2,9,-8.551
19,youngerAgeGroup,B,2,10,5.506
19,youngerAgeGroup,B,3,1,-17.816
19,youngerAgeGroup,B,3,2,-17.035
19,youngerAgeGroup,B,3,3,-20.354
19,youngerAgeGroup,B,3,4,-7.309
19,youngerAgeGroup,B,3,5,-6.25
19,youngerAgeGroup,B,3,6,-0.678
19,youngerAgeGroup,B,3,7,7.066
19,youngerAgeGroup,B,3,8,1.232
19,youngerAgeGroup,B,3,9,-1.672
19,youngerAgeGroup,B,3,10,4.064
19,youngerAgeGroup,B,4,1,-0.741
19,youngerAgeGroup,B,4,2,5.743
19,youngerAgeGroup,B,4,3,18.633
19,youngerAgeGroup,B,4,4,-0.76
19,youngerAgeGroup,B,4,5,-4.651
19,youngerAgeGroup,B,4,6,18.269
19,youngerAgeGroup,B,4,7,12.313
19,youngerAgeGroup,B,4,8,9.376
19,youngerAgeGroup,B,4,9,8.18
19,youngerAgeGroup,B,4,10,27.024
19,youngerAgeGroup,B,5,1,7.404
19,youngerAgeGroup,B,5,2,10.045
19,youngerAgeGroup,B,5,3,15.229
19,youngerAgeGroup,B,5,4,-3.036
19,youngerAgeGroup,B,5,5,10.637
19,youngerAgeGroup,B,5,6,17.615
19,youngerAgeGroup,B,5,7,-5.668
19,youngerAgeGroup,B,5,8,21.77
19,youngerAgeGroup,B,5,9,7.321
19,youngerAgeGroup,B,5,10,2.739
19,youngerAgeGroup,A,1,1,-24.885
19,youngerAgeGroup,A,1,2,-22.01
19,youngerAgeGroup,A,1,3,-26.931
19,youngerAgeGroup,A,1,4,2.16
19,youngerAgeGroup,A,1,5,-24.075
19,youngerAgeGroup,A,1,6,-1.084
19,youngerAgeGroup,A,1,7,-26.258
19,youngerAgeGroup,A,1,8,-9.14
19,youngerAgeGroup,A,1,9,-21.212
19,youngerAgeGroup,A,1,10,-1.811
19,youngerAgeGroup,A,2,1,-15.538
19,youngerAgeGroup,A,2,2,-12.737
19,youngerAgeGroup,A,2,3,-7.558
19,youngerAgeGroup,A,2,4,-3.466
19,youngerAgeGroup,A,2,5,3.89
19,youngerAgeGroup,A,2,6,10.082
19,youngerAgeGroup,A,2,7,12.738
19,youngerAgeGroup,A,2,8,8.591
19,youngerAgeGroup,A,2,9,0.6
19,youngerAgeGroup,A,2,10,4.952
19,youngerAgeGroup,A,3,1,-4.65
19,youngerAgeGroup,A,3,2,-8.654
19,youngerAgeGroup,A,3,3,8.961
19,youngerAgeGroup,A,3,4,-22.807
19,youngerAgeGroup,A,3,5,-11.482
19,youngerAgeGroup,A,3,6,-8.713
19,youngerAgeGroup,A,3,7,-0.436
19,youngerAgeGroup,A,3,8,3.463
19,youngerAgeGroup,A,3,9,11.103
19,youngerAgeGroup,A,3,10,6.47
19,youngerAgeGroup,A,4,1,12.686
19,youngerAgeGroup,A,4,2,10.621
19,youngerAgeGroup,A,4,3,15.852
19,youngerAgeGroup,A,4,4,17.22
19,youngerAgeGroup,A,4,5,14.083
19,youngerAgeGroup,A,4,6,16.963
19,youngerAgeGroup,A,4,7,36.096
19,youngerAgeGroup,A,4,8,22.275
19,youngerAgeGroup,A,4,9,20.424
19,youngerAgeGroup,A,4,10,21.333
19,youngerAgeGroup,A,5,1,1.51
19,youngerAgeGroup,A,5,2,7.722
19,youngerAgeGroup,A,5,3,14.711
19,youngerAgeGroup,A,5,4,-0.435
19,youngerAgeGroup,A,5,5,18.862
19,youngerAgeGroup,A,5,6,2.985
19,youngerAgeGroup,A,5,7,1.461
19,youngerAgeGroup,A,5,8,6.703
19,youngerAgeGroup,A,5,9,23.828
